seed,initial_bias,initial_bias_spread,initial_weights_spread,initial_unitaries_spread,hparams/epoch,hparams/validate_best
3774.0,0.0,0.0,0.1,10.0,999.0,0.2001188099384308
3774.0,0.0,0.1,0.01,1.0,340.0,0.0009396672248840332
3774.0,0.0,0.0,0.01,10.0,999.0,0.0014096200466156006
3774.0,0.0,1.0,0.01,0.01,999.0,0.148675799369812
3774.0,0.0,0.0,10.0,10.0,680.0,0.0009797215461730957
3774.0,0.0,1.0,10.0,0.1,999.0,0.001469939947128296
3774.0,0.0,10.0,10.0,0.0,999.0,0.20407429337501526
3774.0,0.0,10.0,0.0,0.01,650.0,0.0009489357471466064
5081.0,3.14159,10.0,0.0,10.0,999.0,0.9325173497200012
3774.0,0.0,1.0,0.1,1.0,999.0,0.023208260536193848
3774.0,0.0,0.1,0.01,10.0,999.0,0.03975549340248108
3774.0,0.785398,0.0,0.0,0.0,999.0,0.14714735746383667
3774.0,0.0,0.01,0.01,10.0,780.0,0.0009846389293670654
5081.0,3.14159,1.0,1.0,10.0,999.0,0.0014416277408599854
3774.0,0.0,0.1,0.1,0.1,999.0,0.020920276641845703
3774.0,0.0,10.0,0.1,0.01,510.0,0.0009153485298156738
3774.0,0.0,1.0,0.0,1.0,540.0,0.0009364485740661621
3774.0,0.0,0.1,10.0,1.0,999.0,0.001358628273010254
3774.0,0.0,0.1,0.0,1.0,999.0,0.0018267631530761719
3774.0,0.0,0.1,1.0,10.0,520.0,0.0008375942707061768
3774.0,0.0,1.0,1.0,0.1,670.0,0.0009178221225738525
5081.0,3.14159,1.0,0.1,1.0,999.0,0.9249513149261475
5081.0,3.14159,1.0,0.01,1.0,999.0,0.9239436388015747
3774.0,0.0,0.01,0.0,1.0,999.0,0.1039847731590271
3774.0,0.785398,0.0,0.01,0.0,210.0,0.0008684396743774414
3774.0,0.0,10.0,0.1,0.1,280.0,0.0009437501430511475
3774.0,0.0,10.0,0.01,0.01,930.0,0.0007610321044921875
3774.0,0.785398,0.0,0.01,0.01,350.0,0.0009661316871643066
3774.0,0.785398,0.0,1.0,0.0,400.0,0.0008887946605682373
3774.0,0.785398,0.01,0.0,0.0,999.0,0.1420024037361145
3774.0,0.0,1.0,0.01,0.1,999.0,0.17307201027870178
5081.0,3.14159,0.1,0.0,10.0,999.0,0.9247331023216248
3774.0,0.0,0.01,0.1,10.0,999.0,0.002972155809402466
3774.0,0.0,10.0,0.1,1.0,230.0,0.0009290575981140137
3774.0,0.785398,0.01,0.01,0.0,980.0,0.0009796619415283203
3774.0,0.0,10.0,10.0,0.01,390.0,0.000999152660369873
3774.0,0.785398,0.0,0.0,0.01,999.0,0.15358638763427734
3774.0,0.0,1.0,1.0,1.0,999.0,0.0010478496551513672
3774.0,0.785398,0.01,1.0,0.0,390.0,0.0009370148181915283
3774.0,0.0,1.0,0.1,10.0,830.0,0.0008695721626281738
3774.0,0.785398,0.1,0.0,0.0,480.0,0.0009863674640655518
3774.0,0.785398,0.0,0.01,0.1,240.0,0.00091591477394104
3774.0,0.785398,0.0,1.0,0.01,710.0,0.000956416130065918
3774.0,0.0,0.1,0.1,1.0,999.0,0.001191645860671997
5081.0,3.14159,1.0,0.0,10.0,999.0,0.0015446245670318604
3774.0,0.0,0.1,10.0,10.0,460.0,0.000972062349319458
3774.0,0.0,10.0,10.0,0.1,500.0,0.000990360975265503
3774.0,0.785398,0.01,1.0,0.01,400.0,0.0009878575801849365
3774.0,0.785398,0.1,0.01,0.0,840.0,0.0009358227252960205
3774.0,0.785398,0.0,0.01,1.0,999.0,0.02352336049079895
3774.0,0.785398,0.01,0.1,0.01,250.0,0.0008509457111358643
3774.0,0.0,0.01,0.0,10.0,910.0,0.0008939206600189209
3774.0,0.0,10.0,0.0,10.0,770.0,0.0009726285934448242
3774.0,0.785398,0.0,0.1,0.01,999.0,0.0009779036045074463
3774.0,0.785398,0.1,0.0,0.01,999.0,0.1384761929512024
3774.0,0.785398,0.01,0.1,0.1,450.0,0.000986933708190918
3774.0,0.785398,0.01,1.0,0.1,400.0,0.0009747147560119629
3774.0,0.0,10.0,0.01,0.1,510.0,0.0009692013263702393
3774.0,0.785398,0.0,0.0,0.1,790.0,0.0008650720119476318
3774.0,0.785398,0.01,0.0,0.01,999.0,0.001002579927444458
3774.0,0.0,1.0,0.01,1.0,980.0,0.0009729266166687012
3774.0,0.0,10.0,10.0,1.0,640.0,0.0009797513484954834
3774.0,0.785398,0.1,10.0,0.0,999.0,0.0010657012462615967
3774.0,0.0,10.0,1.0,1.0,520.0,0.0009902715682983398
3774.0,0.785398,0.01,0.01,0.01,820.0,0.0007660984992980957
3774.0,0.785398,1.0,0.0,0.0,300.0,0.0009995996952056885
5081.0,3.14159,1.0,0.01,10.0,999.0,0.9243187308311462
3774.0,0.785398,0.01,1.0,1.0,540.0,0.000966876745223999
3774.0,0.785398,0.01,0.1,1.0,320.0,0.000978618860244751
3774.0,0.785398,0.01,10.0,0.01,690.0,0.0009755492210388184
3774.0,0.0,0.1,0.1,10.0,670.0,0.0009047389030456543
3774.0,0.785398,1.0,0.01,0.0,230.0,0.0009651482105255127
3774.0,0.785398,1.0,0.1,0.0,220.0,0.0009211301803588867
3774.0,0.785398,0.1,0.1,0.01,210.0,0.0009399354457855225
3774.0,0.785398,0.1,0.01,0.01,890.0,0.0008018910884857178
3774.0,0.0,10.0,0.01,1.0,830.0,0.0009211897850036621
3774.0,0.785398,1.0,10.0,0.0,480.0,0.0009857416152954102
3774.0,0.785398,0.0,1.0,1.0,580.0,0.0009289979934692383
3774.0,0.785398,0.01,0.1,10.0,999.0,0.0019067227840423584
3774.0,0.0,10.0,1.0,10.0,999.0,0.0014972388744354248
3774.0,0.785398,0.0,10.0,1.0,999.0,0.002120405435562134
3774.0,0.785398,10.0,0.0,0.0,300.0,0.0008960068225860596
3774.0,0.785398,1.0,0.01,0.01,999.0,0.41667622327804565
3774.0,0.785398,1.0,0.1,0.01,250.0,0.0008956789970397949
3774.0,0.785398,0.0,0.01,10.0,999.0,0.0027475059032440186
3774.0,0.785398,0.0,0.0,1.0,690.0,0.0009341239929199219
3774.0,0.785398,0.01,1.0,10.0,410.0,0.000796973705291748
3774.0,0.785398,0.1,1.0,0.1,800.0,0.000981360673904419
3774.0,0.785398,0.0,0.1,0.1,230.0,0.000997394323348999
3774.0,0.785398,10.0,0.0,0.01,999.0,0.0011826157569885254
3774.0,0.785398,1.0,0.1,0.1,290.0,0.0009888410568237305
3774.0,0.785398,0.01,0.01,0.1,410.0,0.0009472966194152832
3774.0,0.785398,0.01,10.0,0.1,999.0,0.0029983222484588623
3774.0,0.785398,0.01,0.0,0.1,730.0,0.0009489059448242188
3774.0,0.785398,0.0,0.1,1.0,999.0,0.0015383362770080566
3774.0,0.785398,10.0,0.01,0.0,999.0,0.0210992693901062
3774.0,0.785398,10.0,1.0,0.0,480.0,0.0009870529174804688
3774.0,0.785398,10.0,10.0,0.0,830.0,0.0009282827377319336
3774.0,0.785398,0.1,10.0,0.01,440.0,0.0008801817893981934
3774.0,0.785398,1.0,0.1,1.0,340.0,0.0009461343288421631
3774.0,1.5708,0.0,0.0,0.0,180.0,0.0009410977363586426
3774.0,0.785398,0.0,0.0,10.0,999.0,0.0010967850685119629
3774.0,0.0,10.0,0.01,10.0,999.0,0.18901494145393372
3774.0,0.785398,0.01,0.01,1.0,520.0,0.0009820163249969482
3774.0,1.5708,0.0,0.01,0.0,200.0,0.0009641945362091064
3774.0,1.5708,0.0,1.0,0.0,999.0,0.003374040126800537
3774.0,0.785398,0.1,0.1,10.0,999.0,0.0019603371620178223
3774.0,0.785398,1.0,0.01,0.1,999.0,0.41667264699935913
3774.0,0.785398,10.0,0.1,0.01,999.0,0.9470805525779724
3774.0,0.785398,0.1,1.0,1.0,999.0,0.005233138799667358
3774.0,0.785398,1.0,0.1,10.0,190.0,0.0009492933750152588
3774.0,1.5708,0.0,0.01,0.01,180.0,0.0009313225746154785
3774.0,1.5708,0.0,0.0,0.01,160.0,0.0009686946868896484
3774.0,1.5708,0.0,10.0,0.0,310.0,0.0009282827377319336
3774.0,1.5708,0.01,0.0,0.0,300.0,0.0009627044200897217
3774.0,0.785398,1.0,0.0,1.0,310.0,0.0009686946868896484
3774.0,0.785398,0.1,0.0,1.0,640.0,0.0009416937828063965
3774.0,1.5708,0.01,0.01,0.0,250.0,0.0009766221046447754
3774.0,1.5708,0.0,0.1,0.01,290.0,0.0008461177349090576
3774.0,1.5708,0.01,1.0,0.0,240.0,0.0009986460208892822
3774.0,0.785398,0.01,0.0,1.0,750.0,0.0009200572967529297
3774.0,0.785398,1.0,10.0,0.1,730.0,0.0009358823299407959
3774.0,0.785398,10.0,1.0,0.01,630.0,0.0009693801403045654
3774.0,1.5708,0.0,0.01,1.0,250.0,0.000914156436920166
3774.0,0.785398,0.1,0.01,1.0,999.0,0.0031633079051971436
3774.0,0.785398,10.0,0.01,0.01,999.0,0.9331457018852234
3774.0,0.785398,10.0,0.0,0.1,330.0,0.0009216070175170898
3774.0,1.5708,0.0,10.0,0.01,550.0,0.0009698569774627686
3774.0,0.785398,10.0,10.0,0.01,850.0,0.0008275210857391357
3774.0,1.5708,0.0,0.0,0.1,140.0,0.0009868741035461426
3774.0,0.785398,0.01,10.0,1.0,999.0,0.004063338041305542
3774.0,1.5708,0.01,0.01,0.01,290.0,0.0009399950504302979
3774.0,1.5708,0.01,1.0,0.01,880.0,0.0009784996509552002
3774.0,0.785398,1.0,0.0,10.0,630.0,0.0009440779685974121
3774.0,0.785398,0.0,0.1,10.0,999.0,0.003150850534439087
3774.0,1.5708,0.0,0.01,10.0,200.0,0.000955432653427124
3774.0,1.5708,0.01,0.1,0.01,240.0,0.0009419918060302734
3774.0,1.5708,0.01,0.0,0.01,170.0,0.0009549260139465332
3774.0,1.5708,0.01,10.0,0.0,440.0,0.0008134245872497559
3774.0,0.785398,10.0,0.0,1.0,400.0,0.000879138708114624
3774.0,1.5708,0.1,0.01,0.0,140.0,0.0009570121765136719
3774.0,1.5708,0.0,0.1,1.0,290.0,0.0009656548500061035
3774.0,1.5708,0.1,1.0,0.0,440.0,0.0009193718433380127
3774.0,1.5708,0.1,10.0,0.0,710.0,0.0009292364120483398
3774.0,1.5708,0.01,0.01,0.1,310.0,0.0008715689182281494
3774.0,1.5708,0.01,0.1,0.1,460.0,0.000997304916381836
3774.0,0.785398,1.0,0.01,1.0,290.0,0.0008599162101745605
3774.0,0.785398,0.1,0.0,10.0,999.0,0.00150376558303833
3774.0,1.5708,0.1,0.01,0.01,220.0,0.0009317696094512939
3774.0,1.5708,0.0,10.0,0.1,800.0,0.0009350180625915527
3774.0,1.5708,1.0,0.0,0.0,590.0,0.0007804036140441895
3774.0,0.785398,0.1,10.0,1.0,999.0,0.0019275248050689697
3774.0,0.785398,10.0,0.1,0.1,999.0,0.41268306970596313
3774.0,0.785398,0.01,0.0,10.0,999.0,0.0011772513389587402
3774.0,1.5708,0.0,0.1,10.0,840.0,0.0009422898292541504
3774.0,0.785398,0.1,1.0,10.0,580.0,0.000979006290435791
3774.0,1.5708,0.1,0.01,0.1,370.0,0.0009824931621551514
3774.0,0.785398,1.0,0.01,10.0,999.0,0.000950545072555542
3774.0,1.5708,1.0,0.01,0.0,770.0,0.000989079475402832
3774.0,1.5708,0.01,0.01,1.0,240.0,0.0009266138076782227
3774.0,1.5708,0.1,0.0,1.0,260.0,0.0009235143661499023
3774.0,0.785398,10.0,0.01,0.1,999.0,0.9364124536514282
3774.0,0.785398,10.0,1.0,0.1,999.0,0.018271654844284058
3774.0,1.5708,0.01,0.1,1.0,490.0,0.000913083553314209
3774.0,1.5708,0.1,0.1,0.01,350.0,0.0009770393371582031
3774.0,0.785398,1.0,10.0,1.0,999.0,0.0013543963432312012
3774.0,1.5708,0.1,0.01,1.0,210.0,0.000926673412322998
3774.0,0.785398,0.1,0.01,10.0,999.0,0.0027131736278533936
3774.0,1.5708,0.01,1.0,0.1,330.0,0.0009634792804718018
3774.0,1.5708,0.01,0.01,10.0,310.0,0.0009092092514038086
3774.0,1.5708,0.1,0.0,10.0,170.0,0.0009140372276306152
3774.0,0.785398,0.01,10.0,10.0,999.0,0.0017021000385284424
3774.0,1.5708,1.0,0.0,0.01,999.0,0.41126489639282227
3774.0,1.5708,1.0,0.1,0.0,999.0,0.0014847815036773682
3774.0,1.5708,0.1,0.01,10.0,330.0,0.0009887218475341797
3774.0,1.5708,0.0,10.0,1.0,999.0,0.001159965991973877
3774.0,1.5708,10.0,0.0,0.0,999.0,0.021488428115844727
3774.0,1.5708,0.1,0.1,0.1,200.0,0.000872880220413208
3774.0,1.5708,0.0,0.0,10.0,120.0,0.0008956193923950195
3774.0,1.5708,0.01,1.0,1.0,470.0,0.0009862184524536133
3774.0,1.5708,10.0,0.01,0.0,999.0,0.9237129092216492
3774.0,1.5708,10.0,0.1,0.0,999.0,0.9245057106018066
3774.0,1.5708,0.0,1.0,1.0,620.0,0.0009683072566986084
3774.0,1.5708,1.0,1.0,0.01,670.0,0.0008893013000488281
3774.0,1.5708,0.1,0.1,1.0,340.0,0.0009489357471466064
3774.0,1.5708,1.0,0.01,0.01,580.0,0.0009123384952545166
3774.0,0.785398,0.1,10.0,10.0,999.0,0.0015106797218322754
3774.0,3.14159,0.0,0.1,0.0,999.0,0.38625866174697876
3774.0,3.14159,0.0,0.01,0.01,999.0,0.3792737126350403
3774.0,0.785398,10.0,0.1,1.0,670.0,0.0009595751762390137
3774.0,3.14159,0.0,1.0,0.0,320.0,0.0009846091270446777
3774.0,0.785398,10.0,0.01,1.0,999.0,0.940052330493927
3774.0,1.5708,0.1,1.0,0.1,590.0,0.0009856820106506348
3774.0,0.785398,10.0,10.0,1.0,500.0,0.0009660422801971436
3774.0,1.5708,10.0,1.0,0.01,400.0,0.0009217262268066406
3774.0,3.14159,0.0,10.0,0.0,350.0,0.0009280145168304443
3774.0,1.5708,0.01,1.0,10.0,999.0,0.0014733374118804932
3774.0,3.14159,0.01,0.0,0.0,999.0,0.9999993443489075
3774.0,3.14159,0.0,1.0,0.01,890.0,0.0009716153144836426
3774.0,3.14159,0.01,0.01,0.01,999.0,0.3851572871208191
3774.0,1.5708,0.01,10.0,1.0,999.0,0.0010901391506195068
3774.0,1.5708,0.0,1.0,10.0,840.0,0.000909656286239624
3774.0,1.5708,10.0,10.0,0.01,450.0,0.0009301304817199707
3774.0,1.5708,10.0,1.0,0.1,710.0,0.0009434223175048828
3774.0,3.14159,0.01,0.1,0.0,999.0,0.5166544914245605
3774.0,1.5708,0.0,10.0,10.0,680.0,0.0009214878082275391
3774.0,1.5708,1.0,0.01,0.1,630.0,0.0009810924530029297
3774.0,1.5708,1.0,1.0,0.1,590.0,0.0009481608867645264
3774.0,3.14159,0.0,10.0,0.01,350.0,0.0009661316871643066
3774.0,1.5708,1.0,0.0,0.1,999.0,0.4169396758079529
3774.0,1.5708,1.0,0.1,0.01,480.0,0.0009448528289794922
3774.0,1.5708,10.0,0.01,0.01,300.0,0.0009151995182037354
3774.0,0.785398,10.0,10.0,10.0,999.0,0.001889556646347046
3774.0,1.5708,10.0,0.0,0.01,999.0,0.9315322041511536
3774.0,1.5708,1.0,10.0,1.0,890.0,0.0009795129299163818
3774.0,0.785398,10.0,0.1,10.0,999.0,0.438368022441864
3774.0,1.5708,0.1,1.0,1.0,300.0,0.0009965896606445312
3774.0,3.14159,0.01,1.0,0.0,710.0,0.0009874999523162842
3774.0,1.5708,10.0,0.1,0.01,500.0,0.0008817911148071289
3774.0,0.785398,1.0,10.0,10.0,999.0,0.0012394487857818604
3774.0,0.785398,10.0,1.0,1.0,540.0,0.0008834898471832275
3774.0,1.5708,10.0,0.01,0.1,420.0,0.0009672939777374268
3774.0,3.14159,0.0,10.0,0.1,310.0,0.0009771287441253662
3774.0,1.5708,10.0,10.0,0.1,310.0,0.0009766221046447754
3774.0,0.785398,10.0,0.01,10.0,999.0,0.9414125680923462
3774.0,1.5708,0.1,1.0,10.0,999.0,0.001196146011352539
3774.0,1.5708,0.1,10.0,1.0,999.0,0.004359304904937744
3774.0,1.5708,10.0,1.0,1.0,999.0,0.0013656020164489746
3774.0,3.14159,0.1,0.0,0.0,990.0,0.0009543001651763916
3774.0,1.5708,1.0,1.0,1.0,460.0,0.0009810328483581543
3774.0,1.5708,1.0,0.01,1.0,550.0,0.0009974241256713867
3774.0,3.14159,0.0,10.0,1.0,630.0,0.0009977519512176514
3774.0,1.5708,10.0,0.01,1.0,290.0,0.0009798705577850342
3774.0,3.14159,0.1,0.01,0.0,750.0,0.0009855031967163086
3774.0,3.14159,0.0,1.0,0.1,620.0,0.0009998083114624023
3774.0,3.14159,0.1,0.1,0.0,999.0,0.377166211605072
3774.0,1.5708,10.0,0.1,0.1,210.0,0.000906825065612793
3774.0,3.14159,0.0,0.1,0.1,999.0,0.005504906177520752
3774.0,3.14159,0.01,0.01,0.1,999.0,0.3788861632347107
3774.0,1.5708,1.0,10.0,10.0,999.0,0.0047721266746521
3774.0,1.5708,10.0,0.1,1.0,999.0,0.001206815242767334
3774.0,1.5708,1.0,0.0,1.0,430.0,0.0009810328483581543
3774.0,1.5708,1.0,0.1,1.0,380.0,0.0009522736072540283
3774.0,1.5708,10.0,0.0,0.1,999.0,0.9257814288139343
3774.0,3.14159,0.01,0.0,0.01,999.0,0.37699031829833984
3774.0,1.5708,1.0,0.01,10.0,999.0,0.002876788377761841
3774.0,3.14159,1.0,0.0,0.0,580.0,0.0008853375911712646
3774.0,3.14159,1.0,0.01,0.0,999.0,0.024649202823638916
3774.0,3.14159,1.0,0.1,0.0,999.0,0.38427430391311646
3774.0,3.14159,0.0,1.0,1.0,999.0,0.0015043020248413086
3774.0,1.5708,10.0,1.0,10.0,999.0,0.0013669729232788086
3774.0,3.14159,0.0,0.01,0.1,999.0,0.37533849477767944
3774.0,1.5708,1.0,0.0,10.0,940.0,0.0009278953075408936
3774.0,3.14159,0.1,0.01,0.01,999.0,0.004976481199264526
3774.0,3.14159,0.1,0.0,0.01,999.0,0.015393614768981934
3774.0,3.14159,0.01,1.0,0.1,590.0,0.000992506742477417
3774.0,3.14159,1.0,1.0,0.0,430.0,0.0009281933307647705
3774.0,1.5708,0.1,10.0,10.0,999.0,0.0010995268821716309
3774.0,1.5708,10.0,10.0,10.0,370.0,0.0009117722511291504
3774.0,3.14159,0.1,1.0,0.01,480.0,0.0009465813636779785
3774.0,3.14159,0.0,0.1,1.0,999.0,0.9241254925727844
3774.0,3.14159,10.0,0.0,0.0,410.0,0.0009836554527282715
3774.0,3.14159,0.1,10.0,0.01,680.0,0.0009558796882629395
3774.0,3.14159,1.0,0.0,0.01,540.0,0.0008956789970397949
3774.0,3.14159,0.1,0.1,0.01,999.0,0.001887500286102295
3774.0,3.14159,10.0,0.01,0.0,400.0,0.0009868741035461426
3774.0,3.14159,0.01,0.1,0.1,999.0,0.0015457570552825928
3774.0,3.14159,0.01,0.01,1.0,999.0,0.948455810546875
3774.0,3.14159,0.01,10.0,0.1,550.0,0.0009885132312774658
3774.0,3.14159,0.01,1.0,1.0,830.0,0.000985473394393921
3774.0,1.5708,10.0,0.1,10.0,630.0,0.000982135534286499
3774.0,3.14159,10.0,10.0,0.0,999.0,0.0010628104209899902
3774.0,3.14159,10.0,0.01,0.01,830.0,0.0009846091270446777
3774.0,1.5708,10.0,0.0,1.0,999.0,0.12863007187843323
3774.0,3.14159,1.0,0.1,0.01,999.0,0.9281858801841736
3774.0,3.14159,1.0,0.0,0.1,900.0,0.000933229923248291
7427.0,0.0,0.0,0.01,0.01,999.0,0.1228255033493042
7427.0,0.0,0.0,0.1,0.01,999.0,0.3281116485595703
7427.0,0.0,0.0,1.0,0.01,790.0,0.0008632838726043701
3774.0,3.14159,0.1,0.0,0.1,440.0,0.0009888112545013428
3774.0,3.14159,0.1,10.0,0.1,680.0,0.0009742975234985352
3774.0,3.14159,0.0,0.1,10.0,999.0,0.9235838651657104
3774.0,3.14159,0.01,0.0,0.1,999.0,0.37054163217544556
3774.0,3.14159,0.1,0.0,1.0,999.0,0.5366694331169128
3774.0,3.14159,0.1,0.1,0.1,999.0,0.2089671492576599
3774.0,3.14159,10.0,1.0,0.1,290.0,0.0009770393371582031
7427.0,0.0,0.01,0.01,0.01,999.0,0.09886622428894043
7427.0,0.0,0.01,0.1,0.0,560.0,0.000981360673904419
3774.0,3.14159,0.0,0.01,1.0,999.0,0.37216657400131226
3774.0,3.14159,10.0,10.0,0.01,999.0,0.0034339427947998047
3774.0,3.14159,0.1,0.0,10.0,999.0,0.9245079755783081
3774.0,3.14159,0.1,0.1,1.0,999.0,0.9253171682357788
7427.0,0.0,0.01,0.1,0.01,999.0,0.0021971166133880615
3774.0,3.14159,0.01,0.0,1.0,999.0,0.40116459131240845
7427.0,0.0,0.1,10.0,0.0,540.0,0.0009904205799102783
7427.0,0.0,0.0,0.01,10.0,760.0,0.0009913742542266846
7427.0,0.0,1.0,0.01,0.0,999.0,0.001435011625289917
7427.0,0.0,0.1,0.0,0.01,999.0,0.41666603088378906
7427.0,0.0,10.0,10.0,0.0,480.0,0.000992119312286377
7427.0,0.0,0.01,10.0,0.1,570.0,0.0009423196315765381
7427.0,0.0,1.0,1.0,0.0,860.0,0.0009405314922332764
3774.0,3.14159,1.0,0.1,10.0,999.0,0.4530966281890869
7427.0,0.0,1.0,0.0,0.01,870.0,0.0009183883666992188
7427.0,0.0,0.0,0.1,10.0,999.0,0.006432652473449707
7427.0,0.785398,0.0,0.0,0.0,999.0,0.14714735746383667
7427.0,0.0,0.1,1.0,0.01,999.0,0.02135738730430603
7427.0,0.0,1.0,0.1,0.0,280.0,0.0008551478385925293
7427.0,0.0,0.01,0.0,1.0,770.0,0.0009565651416778564
7427.0,0.0,10.0,0.01,0.0,999.0,0.0012711584568023682
7427.0,0.0,0.01,0.01,0.1,540.0,0.0009928345680236816
7427.0,0.0,10.0,0.0,0.1,999.0,0.39085108041763306
7427.0,0.785398,0.0,0.01,0.0,520.0,0.0008502304553985596
7427.0,0.0,1.0,0.1,0.01,210.0,0.0009213089942932129
7427.0,0.0,0.1,0.1,0.1,340.0,0.000962674617767334
7427.0,0.0,10.0,0.1,0.01,999.0,0.31063568592071533
7427.0,0.0,10.0,10.0,0.01,999.0,0.0012064576148986816
3774.0,3.14159,0.1,0.1,10.0,999.0,0.9420800805091858
7427.0,0.0,10.0,1.0,0.01,650.0,0.000988990068435669
7427.0,0.0,1.0,0.1,0.1,300.0,0.000966191291809082
7427.0,0.0,0.01,10.0,1.0,999.0,0.002214491367340088
7427.0,0.0,0.1,0.01,0.1,570.0,0.0009579062461853027
7427.0,0.785398,0.0,0.01,0.01,360.0,0.0009214282035827637
7427.0,0.0,0.01,0.1,0.1,999.0,0.0018758773803710938
7427.0,0.0,0.01,0.01,1.0,999.0,0.005079388618469238
7427.0,0.0,0.1,0.1,1.0,999.0,0.0036688148975372314
7427.0,0.0,0.01,0.0,10.0,999.0,0.0020220577716827393
7427.0,0.0,0.01,1.0,1.0,999.0,0.0026197731494903564
7427.0,0.785398,0.0,1.0,0.0,999.0,0.001027822494506836
7427.0,0.785398,0.0,0.01,0.1,240.0,0.0008916556835174561
7427.0,0.0,1.0,1.0,0.01,480.0,0.0009726285934448242
7427.0,0.0,1.0,0.0,0.1,540.0,0.0009218454360961914
3774.0,3.14159,10.0,0.1,10.0,570.0,0.0008699297904968262
7427.0,0.785398,0.0,0.1,0.01,210.0,0.0009225904941558838
7427.0,0.0,0.1,0.0,0.1,560.0,0.0008632242679595947
7427.0,0.785398,0.0,10.0,0.0,270.0,0.0009905993938446045
7427.0,0.0,0.1,1.0,0.1,540.0,0.0009279251098632812
7427.0,0.0,1.0,0.01,0.01,400.0,0.0007896125316619873
7427.0,0.0,10.0,0.01,0.01,999.0,0.03264886140823364
7427.0,0.785398,0.0,0.0,0.01,999.0,0.15197709202766418
7427.0,0.0,10.0,1.0,0.1,580.0,0.0008403658866882324
7427.0,0.0,0.1,0.01,1.0,999.0,0.0036398768424987793
7427.0,0.0,1.0,10.0,0.1,420.0,0.0009706020355224609
7427.0,0.0,10.0,10.0,0.1,990.0,0.0009830296039581299
7427.0,0.0,0.1,10.0,1.0,850.0,0.0009593963623046875
7427.0,0.785398,0.0,10.0,0.01,290.0,0.0009451508522033691
7427.0,0.0,1.0,1.0,0.1,300.0,0.0008608102798461914
7427.0,0.0,0.01,10.0,10.0,999.0,0.003977030515670776
7427.0,0.0,1.0,0.01,0.1,410.0,0.000950157642364502
7427.0,0.785398,0.0,0.1,1.0,999.0,0.0013822317123413086
7427.0,0.785398,0.0,10.0,0.1,320.0,0.0009659826755523682
7427.0,0.785398,0.0,1.0,0.01,340.0,0.000984102487564087
7427.0,0.785398,0.01,1.0,0.0,280.0,0.0009900927543640137
7427.0,1.5708,0.0,0.0,0.0,180.0,0.0009410977363586426
7427.0,1.5708,0.0,0.01,0.0,170.0,0.0009167194366455078
7427.0,1.5708,0.0,0.1,0.0,490.0,0.0008875727653503418
7427.0,1.5708,0.0,10.0,0.0,460.0,0.0009476542472839355
7427.0,1.5708,0.01,0.0,0.0,400.0,0.0009752511978149414
7427.0,1.5708,0.01,0.01,0.0,130.0,0.0009884238243103027
7427.0,1.5708,0.01,0.1,0.0,260.0,0.0009446144104003906
7427.0,1.5708,0.01,1.0,0.0,999.0,0.0010093152523040771
7427.0,1.5708,0.01,10.0,0.0,380.0,0.0009950697422027588
7427.0,1.5708,0.1,0.0,0.0,150.0,0.0009084939956665039
7427.0,1.5708,0.1,0.01,0.0,310.0,0.0009329319000244141
7427.0,1.5708,0.1,0.1,0.0,210.0,0.0009669363498687744
7427.0,1.5708,0.1,1.0,0.0,880.0,0.0009873509407043457
7427.0,1.5708,0.1,10.0,0.0,570.0,0.0008043944835662842
7427.0,1.5708,1.0,0.1,0.0,650.0,0.0009431242942810059
7427.0,1.5708,1.0,0.0,0.0,999.0,0.004041910171508789
7427.0,1.5708,1.0,0.01,0.0,780.0,0.0009227991104125977
7427.0,1.5708,10.0,0.01,0.0,360.0,0.0009981393814086914
7427.0,1.5708,1.0,10.0,0.0,270.0,0.0009227991104125977
700.0,1.5708,0.0,0.0,0.0,180.0,0.0009410977363586426
700.0,1.5708,0.0,0.01,0.0,180.0,0.0009108185768127441
700.0,1.5708,0.0,0.1,0.0,440.0,0.0009424090385437012
700.0,1.5708,0.0,1.0,0.0,820.0,0.0009417533874511719
7427.0,1.5708,0.0,0.0,0.01,260.0,0.0009608864784240723
7427.0,1.5708,0.1,0.0,0.01,180.0,0.0009718537330627441
7427.0,1.5708,0.0,0.01,0.01,190.0,0.0009472370147705078
700.0,1.5708,0.0,0.01,0.01,180.0,0.0009972751140594482
7427.0,1.5708,0.1,0.1,0.01,510.0,0.0009633898735046387
7427.0,1.5708,1.0,10.0,0.01,999.0,0.22154369950294495
7427.0,1.5708,0.01,0.1,0.01,370.0,0.0009222328662872314
7427.0,1.5708,0.01,0.0,0.01,240.0,0.0009322762489318848
7427.0,1.5708,0.1,0.0,0.1,140.0,0.0008842647075653076
700.0,1.5708,0.0,10.0,0.01,999.0,0.1727566421031952
7427.0,1.5708,0.0,0.01,0.1,280.0,0.0009049177169799805
700.0,1.5708,0.0,0.1,0.01,360.0,0.0009448528289794922
7427.0,1.5708,0.0,0.0,0.1,220.0,0.0009087026119232178
7427.0,1.5708,10.0,0.01,0.01,240.0,0.0009398460388183594
7427.0,1.5708,0.01,10.0,0.01,999.0,0.02171391248703003
7427.0,1.5708,0.0,10.0,0.01,290.0,0.0009748339653015137
700.0,1.5708,0.0,0.0,0.1,160.0,0.0008797645568847656
7427.0,1.5708,0.0,0.1,0.01,400.0,0.0009710192680358887
7427.0,1.5708,0.1,0.0,1.0,150.0,0.0009216666221618652
